StateCode,CountyCode,StateName,CountyName,ConfirmedCount_1992_1996,ConfirmedCount_1997_2001,ConfirmedCount_2002_2006,ConfirmedCount_2007_2011
1,0,Alabama,Alabama,,,,1
1,1,Alabama,Autauga County,,2,,
1,3,Alabama,Baldwin County,4,4,1,1
1,5,Alabama,Barbour County,,,,
1,7,Alabama,Bibb County,1,,,
1,9,Alabama,Blount County,,,,
1,11,Alabama,Bullock County,,,,
1,13,Alabama,Butler County,,,,
1,15,Alabama,Calhoun County,1,3,,2
1,17,Alabama,Chambers County,,,,2
1,19,Alabama,Cherokee County,,,,
1,21,Alabama,Chilton County,,,1,
1,23,Alabama,Choctaw County,,6,,
1,25,Alabama,Clarke County,1,1,,
1,27,Alabama,Clay County,1,,,
1,29,Alabama,Cleburne County,,,,
1,31,Alabama,Coffee County,1,,1,
1,33,Alabama,Colbert County,,1,,
1,35,Alabama,Conecuh County,,,,
1,37,Alabama,Coosa County,,,,
1,39,Alabama,Covington County,,,,
1,41,Alabama,Crenshaw County,,,,
1,43,Alabama,Cullman County,,,,
1,45,Alabama,Dale County,,,,1
1,47,Alabama,Dallas County,,,,
1,49,Alabama,DeKalb County,,,2,
1,51,Alabama,Elmore County,,2,,
1,53,Alabama,Escambia County,,,,
1,55,Alabama,Etowah County,,,,
1,57,Alabama,Fayette County,,1,,
1,59,Alabama,Franklin County,,,,
1,61,Alabama,Geneva County,,,,1
1,63,Alabama,Greene County,,,,1
1,65,Alabama,Hale County,,,,
1,67,Alabama,Henry County,,,,
1,69,Alabama,Houston County,,1,,2
1,71,Alabama,Jackson County,,,,1
1,73,Alabama,Jefferson County,6,9,9,2
1,75,Alabama,Lamar County,,,,
1,77,Alabama,Lauderdale County,,,,1
1,79,Alabama,Lawrence County,1,,,
1,81,Alabama,Lee County,1,,1,2
1,83,Alabama,Limestone County,1,1,,
1,85,Alabama,Lowndes County,,,,
1,87,Alabama,Macon County,,,,
1,89,Alabama,Madison County,3,7,13,5
1,91,Alabama,Marengo County,,,,1
1,93,Alabama,Marion County,,1,1,
1,95,Alabama,Marshall County,,2,,1
1,97,Alabama,Mobile County,15,16,5,3
1,99,Alabama,Monroe County,,,,
1,101,Alabama,Montgomery County,,2,3,1
1,103,Alabama,Morgan County,1,,,1
1,105,Alabama,Perry County,,,,
1,107,Alabama,Pickens County,,,,
1,109,Alabama,Pike County,,1,,
1,111,Alabama,Randolph County,,,,
1,113,Alabama,Russell County,,,,
1,115,Alabama,St. Clair County,,,,1
1,117,Alabama,Shelby County,1,2,,1
1,119,Alabama,Sumter County,,,,
1,121,Alabama,Talladega County,,,1,
1,123,Alabama,Tallapoosa County,,4,,1
1,125,Alabama,Tuscaloosa County,1,3,1,
1,127,Alabama,Walker County,,,,
1,129,Alabama,Washington County,1,1,,
1,131,Alabama,Wilcox County,,,,
1,133,Alabama,Winston County,1,1,,
2,0,Alaska,Alaska,,,,
2,13,Alaska,Aleutians East Borough,,,,
2,16,Alaska,Aleutians West Census Area,,,,
2,20,Alaska,Anchorage Municipality,,3,6,10
2,50,Alaska,Bethel Census Area,,,,1
2,60,Alaska,Bristol Bay Borough,,,,
2,68,Alaska,Denali Borough,,,,
2,70,Alaska,Dillingham Census Area,,,,1
2,90,Alaska,Fairbanks North Star Borough,,2,2,2
2,100,Alaska,Haines Borough,,,,
2,105,Alaska,Hoonah-Angoon Census Area,,,,
2,110,Alaska,Juneau City and Borough,,,2,1
2,122,Alaska,Kenai Peninsula Borough,,,1,7
2,130,Alaska,Ketchikan Gateway Borough,,,1,3
2,150,Alaska,Kodiak Island Borough,,,,1
2,164,Alaska,Lake and Peninsula Borough,,,,
2,170,Alaska,Matanuska-Susitna Borough,,,1,10
2,180,Alaska,Nome Census Area,,,,
2,185,Alaska,North Slope Borough,,,,
2,188,Alaska,Northwest Arctic Borough,,,,
2,195,Alaska,Petersburg Census Area,,,,
2,198,Alaska,Prince of Wales-Hyder Census Area,,,,
2,220,Alaska,Sitka City and Borough,,1,1,2
2,230,Alaska,Skagway Municipality,,,,
2,240,Alaska,Southeast Fairbanks Census Area,,1,1,
2,261,Alaska,Valdez-Cordova Census Area,,,1,1
2,270,Alaska,Wade Hampton Census Area,,,,
2,275,Alaska,Wrangell City and Borough,,,,
2,282,Alaska,Yakutat City and Borough,,,,
2,290,Alaska,Yukon-Koyukuk Census Area,,,,
4,0,Arizona,Arizona,,,,
4,1,Arizona,Apache County,,,,
4,3,Arizona,Cochise County,,,,1
4,5,Arizona,Coconino County,,1,1,2
4,7,Arizona,Gila County,,1,,
4,9,Arizona,Graham County,,,1,
4,11,Arizona,Greenlee County,,,,
4,12,Arizona,La Paz County,,,,
4,13,Arizona,Maricopa County,,7,27,8
4,15,Arizona,Mohave County,,1,,
4,17,Arizona,Navajo County,,1,,1
4,19,Arizona,Pima County,1,1,9,3
4,21,Arizona,Pinal County,,1,2,1
4,23,Arizona,Santa Cruz County,,,,
4,25,Arizona,Yavapai County,,,1,1
4,27,Arizona,Yuma County,,,,
5,0,Arkansas,Arkansas,,,,
5,1,Arkansas,Arkansas County,,1,,
5,3,Arkansas,Ashley County,,,,
5,5,Arkansas,Baxter County,1,,,
5,7,Arkansas,Benton County,5,4,1,1
5,9,Arkansas,Boone County,1,2,,
5,11,Arkansas,Bradley County,,,,
5,13,Arkansas,Calhoun County,,,,
5,15,Arkansas,Carroll County,,,,
5,17,Arkansas,Chicot County,,,,
5,19,Arkansas,Clark County,,,,
5,21,Arkansas,Clay County,,1,,
5,23,Arkansas,Cleburne County,2,3,,
5,25,Arkansas,Cleveland County,1,,,
5,27,Arkansas,Columbia County,1,1,,
5,29,Arkansas,Conway County,,,,
